datetime,open,high,low,close,volume
2026-03-05 12:38:00,569.621,570.7,567.3,567.65,57937.596224
2026-03-05 12:39:00,567.575,568.799,567.1,567.84,66036.21905
2026-03-05 12:40:00,567.79,568.6999,566.66,567.66,43709.91465
2026-03-05 12:41:00,567.56,567.58,566.13,566.66,43125.563349
2026-03-05 12:42:00,566.54,567.38,565.75,567.155,54596.832981
2026-03-05 12:43:00,567.227,567.97,566.01,566.32,52134.071783
2026-03-05 12:44:00,566.32,566.9999,565.4201,566.39,44196.076435
2026-03-05 12:45:00,566.495,566.6937,565.72,566.4429,31269.044487
2026-03-05 12:46:00,566.325,566.69,564.945,565.26,56741.16829
2026-03-05 12:47:00,565.345,566.44,564.89,565.83,32850.541952
2026-03-05 12:48:00,566.2,566.2599,563.001,563.395,64440.007399
2026-03-05 12:49:00,563.395,563.395,561.27,562.075,80517.307219
2026-03-05 12:50:00,562.075,562.3899,561,561.29,129847.950125
2026-03-05 12:51:00,561.38,563.9199,561.32,562.6,52782.384334
2026-03-05 12:52:00,562.92,564.9699,561.5001,564.52,70122.894629
2026-03-05 12:53:00,563.63,565.26,563,563.2,66797.679116
2026-03-05 12:54:00,563.5,563.5,561.57,562.91,51587.006595
2026-03-05 12:55:00,562.915,563.3999,561.5001,562.145,33745.390264
2026-03-05 12:56:00,562.145,562.77,560.5501,561.14,54874.714731
2026-03-05 12:57:00,561,561.4599,560.5,560.885,39080.692958
2026-03-05 12:58:00,561.25,562.7,560.415,560.7437,43690.604708
2026-03-05 12:59:00,560.6675,561.649,559.1,560.505,76150.76479
2026-03-05 13:00:00,560.02,562.09,560,561.92,42688.365991
2026-03-05 13:01:00,561.51,563.38,561.0001,563.28,34267.654457
2026-03-05 13:02:00,563.3799,564,562.2301,562.462,51257.377491
2026-03-05 13:03:00,562.83,563.5702,562.1,562.305,33474.110188
2026-03-05 13:04:00,562.305,563.65,562,563.325,31026.07573
2026-03-05 13:05:00,563.03,564,562.5001,563.965,44025.884919
2026-03-05 13:06:00,563.67,564.5,562.74,563.085,46611.519588
2026-03-05 13:07:00,563.085,565.6602,563.085,565.515,41072.37837
2026-03-05 13:08:00,565.68,565.9722,563.1901,563.59,45234.741056
2026-03-05 13:09:00,563.7265,564.075,562.98,563.76,30097.245198
2026-03-05 13:10:00,563.935,563.935,562.05,562.755,34892.998719
2026-03-05 13:11:00,562.9999,563.11,560.725,561.0225,57570.173385
2026-03-05 13:12:00,561.08,565.689,561.08,564.97,42648.239648
2026-03-05 13:13:00,564.745,565.49,564.0001,565.135,25407.963322
2026-03-05 13:14:00,565.135,566.18,563.17,564.835,53845.928842
2026-03-05 13:15:00,564.67,565.672,564.14,564.235,41719.174519
2026-03-05 13:16:00,564.235,566,564.1813,564.33,30207.976593
2026-03-05 13:17:00,564.33,565.19,563.15,563.93,42650.680566
2026-03-05 13:18:00,564.096,565.4,563.31,564.06,29106.575124
2026-03-05 13:19:00,564.11,564.14,561.65,561.9185,40214.088498
2026-03-05 13:20:00,561.81,562.3299,560.03,560.755,57265.303153
2026-03-05 13:21:00,560.8137,561.84,559.95,560,61967.144148
